Kingdom	Phylum	Class	Order	Family	Genus	C1_A	C10_A	C10_B	C10_C	C11_A	C11_B	C11_C	C12_A	C12_B	C12_C	C2_A	C2_B	C2_C	C3_A	C3_B	C4_A	C4_B	C4_C	C5_A	C5_B	C5_C	C6_B	C6_C	C7_A	C7_B	C7_C	C8_A	C8_B	C8_C	C9_A	C9_B	C9_C	J1_A	J1_B	J1_C	J10_A	J10_B	J10_C	J11_A	J11_B	J11_C	J12_A	J12_B	J12_C	J13_A	J13_B	J13_C	J14_A	J14_B	J14_C	J15_A	J15_B	J15_C	J16_A	J16_B	J16_C	J17_A	J17_B	J17_C	J18_A	J18_B	J18_C	J19_A	J19_B	J19_C	J2_A	J2_B	J2_C	J20_A	J20_B	J20_C	J21_A	J21_B	J21_C	J22_A	J22_B	J22_C	J23_A	J23_B	J23_C	J24_A	J24_B	J24_C	J3_A	J3_B	J3_C	J4_A	J4_B	J4_C	J5_A	J5_B	J5_C	J6_A	J6_B	J6_C	J7_A	J7_B	J7_C	J8_A	J8_B	J8_C	J9_A	J9_B	J9_C	M1_A	M1_B	M1_C	M10_A	M10_B	M10_C	M11_A	M11_B	M11_C	M12_A	M12_B	M12_C	M2_A	M2_B	M2_C	M3_A	M3_B	M3_C	M4_A	M4_B	M4_C	M5_A	M5_B	M5_C	M6_B	M6_C	M7_A	M7_B	M7_C	M8_A	M8_B	M8_C	M9_A	M9_B	M9_C
Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	61	0	12	9	67	7	9	0	26	44	27	47	13	6	0	0	0	0	5	0	0	15	17	21	48	6	38	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Filobasidiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	88	3214	4426	8631	13599	172	153	526	1891	2145	3089	28	261	1260	2115	6657	7927	5441	1446	3037	1773	1718	3400	13373	30696	33280	1511	1786	5283	2107	14988	9423	508	1553	3149	2646	5051	11077	6060	18868	16231	3040	4939	41599	2512	5101	2113	622	698	377	3573	1116	5916	410	1531	1869	1386	2009	4449	2281	4211	23989	614	1443	1118	3308	5294	34866	2027	3645	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	507	156	214	88	54	23	57	108	60	55	57	13	28	29	289	19	67	17	61	79	45	0	0	551	579	100	61	4	38	43	39	37	6916	5281	1124	4892	3982	4813	6437	5035	2335	3882	5078	4296	10142	3734	1289	4241	3602	5377	1351	462	5936	2503	274	763	2719	2193	1497	1555	5221	3127	2171	946	1178	6527	5156	7732	1103	1626	533	2149	2171	632	2556	4155	646	3990	3509	463	4351	5411	820	9854	3151	842	3843	3731	4953	4945	7231	2756	3504	3888	2439	4713	5991	2189	3274	3018	808	4450	5091	2145	90	137	315	125	89	0	97	53	58	72	449	44	422	479	259	23	89	215	411	178	0	44	80	0	157	92	45	57	10	44	683	89	399	62	98
Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	127	0	0	0	0	0	0	0	0	3	72	22	22	0	7	0	0	0	28	120	92	0	3	0	17	3	14	16	0	13	7	5	698	4337	0	1087	734	931	785	2582	190	747	955	1004	1068	260	89	2342	1992	1931	456	187	1822	899	77	293	1148	808	6101	1478	969	606	1643	304	442	2267	1608	1913	562	904	3584	862	674	310	2401	1951	1151	480	334	101	2408	2474	226	725	310	272	1038	774	893	1234	637	1132	1175	1265	1327	3802	5906	3071	579	830	136	359	1124	243	280	26	103	0	5	3	16	16	99	6	164	0	4992	6592	831	24	2018	79	3312	355	74	11	0	0	41	20	13	49	10	0	53	0	63	22	14
Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	0	3	0	9	4	0	0	0	5	0	0	0	0	7	55	0	0	0	0	0	0	0	0	0	0	0	7	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	23	0	65	12	0	53	0	4	0	0	0	62	80	102	0	0	0	0	0	33	0	0	117	0	37	0	0	9	0	0
Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	121	0	0	0	0	0	75	11	18	41	66	0	228	0	0	11	0	0	0	0	0	0	157	63	0	0	0	8	0	34	7	15	0
Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	51	0	0	8
Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	30	0	80	154	158	157	189	55	88	155	93	68	38	9	199	40	17	29	0	0	20	0	9	43	6	0	2	12	0	29	6	29	122	151	261	0	0	0	102	96	5	0	37	0	16	5	0	21	31	0	24	18	16	68	90	68	60	57	65	18	25	27	91	97	30	37	41	18	97	180	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	9	0	0	17	0	0	46	229	189	364	0	0	14	0	10	205	95	36	0	48	53	9	37	18	50	547	12	25	13	5	41	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	103	166	14	154	23	39	80	4	0	21	0	0	140	0	39	99	7	15	294	22	122	27	267	55	342	194	716	0	137	104	32	28	149
Fungi	Chytridiomycota;__;__;__;__	Chytridiomycota;__;__;__;__	Chytridiomycota;__;__;__;__	Chytridiomycota;__;__;__;__	Chytridiomycota;__;__;__;__	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10271	8166	0	13545	7893	2880	10330	6789	2331	5399	3961	2320	11273	14219	5291	3479	549	208	0	6	60	648	29	138	630	54	0	1704	2627	318	2568	110	151	5004	4458	1103	478	9	0	366	30	76	5047	851	31	1097	3234	144	1382	690	847	8509	15892	3803	8763	15109	1606	8864	10797	3789	8752	4190	2360	3709	8431	4618	7648	8482	70	4241	4460	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	0	2	0	0	48	14	5	0	0	0	41	50	36	0	2	14	0	0	0	63	0	0	8	56	15	6	44	53	58	10	9	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	10	0	0	0	7	0	9	0	3	10	0	0	30	9	0	13	0	0	34	0	0	0	0	21	22	0	12	7	0	5	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	28	0	66	0	66	0	150	84	44	2423	303	80	98	71	80	0	12	0	57	24	0	584	0	0	196	40	1145	225	17	6	1063	63	47	0	28
Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Angulomycetaceae	Angulomyces	0	22	0	0	0	0	0	0	0	63	27	14	8	8	18	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0	11	0	4	16	52	0	0	0	7	24	53	0	0	0	0	17	7	0	11	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Operculomyces	0	0	0	0	41	13	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	34	0	0	0	37	8	53	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Terramycetaceae	Terramycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978	117	11	527	53	0	137	5	44	20	11	15	170	51	36	30	14	41	107	0	31	72	0	55	64	26	6	455	395	68	108	18	8	40	513	27	501	109	0	23	44	892	180	61	27	147	679	49	116	11	0	80	0	0	148	27	323	293	298	55	138	76	25	32	57	64	352	815	81	47	62	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Gaertneriomyces	17	6	0	26	0	0	0	0	0	6	19	17	12	18	53	19	3	0	0	0	15	0	0	0	0	0	5	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	6	0	44	0	0	0	0	30	7	0	0	15	6	2	0	10	22	29	0	0	23	134	0	24	4	0	0	0	2	0	0	46	11	9
Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	27	0	0	0	123	30	80	0	0	0	0	0	0	0	3	0	0	0	26	57	81	15	17	63	19	3	3	12	0	0	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	9	0	24	19	0	0	0	8	5	0	0	69	150	0	62	25	8	0	0	30	45	25	0	13	0
Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Triparticalcar	0	0	0	0	6	0	0	0	0	0	0	0	0	5	19	35	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Chytridiomycota	Chytridiomycota	Chytridiomycota	Chytridiomycota	Chytridiomycota	534	2775	898	142	27413	14644	12272	18	127	1523	23792	21644	12197	6197	12129	20386	11624	472	21780	22907	15557	10228	6822	63	28	104	21693	21119	9512	5503	2807	808	1143	1168	49	5677	4551	366	3383	5966	1417	2379	1764	1307	1441	2948	313	627	289	2500	283	19	149	423	0	224	354	173	0	1685	1794	752	452	305	0	5573	2063	540	397	98	63	99	316	0	371	102	30	140	474	5	1365	327	395	1654	2797	484	892	2878	903	1940	2525	1831	1128	762	203	862	1887	984	1499	1533	161	2113	3060	522	548	184	158	25	24	60	90	57	62	114	61	54	24180	16914	287	117	400	119	4421	374	7	179	346	0	1823	86	38	87	16	8	57	11	7520	405	540
Fungi	Entorrhizomycota	Entorrhizomycetes	Entorrhizales	Entorrhizaceae	Entorrhiza	0	0	0	0	0	0	5	0	0	0	348	50	103	0	0	0	0	0	0	0	0	71	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota;__;__;__;__	Glomeromycota;__;__;__;__	Glomeromycota;__;__;__;__	Glomeromycota;__;__;__;__	Glomeromycota;__;__;__;__	119	108	197	115	115	293	188	904	567	1318	136	495	336	53	78	245	380	315	25	607	204	366	109	682	853	445	298	49	161	269	63	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	48	27	76	25	9	0	4	69	8	0	166	78	107	457	511	317	121	182	125	143	141	44	61	16	0	26	4	367	250	14	38	0	37
Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	unidentified	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103	2524	2132	2128	2232	602	1738	186	295	267	349	379	1399	2472	3229	0	24	5	0	0	0	13	0	15	0	0	40	0	0	0	0	0	0	965	274	96	8	0	0	0	0	6	0	0	72	0	4	0	0	7	155	1077	424	376	85	1317	737	1589	1200	218	1280	1488	1134	1209	779	1088	30	42	12	653	2199	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unidentified	unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	186	0	357	0	275	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	80	7	0	0	0	0	0	0	0	83	0	46	0	0	0	0	24	0	14	0	0	13	65	63	341	17	0	0	441	222	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Diversisporales;__;__	Diversisporales;__;__	Diversisporales;__;__	0	0	0	0	0	0	0	0	11	73	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	39	0	0	0	0	0	0	0	0	0	25	0	0	2	44	60	0	162	0	0	45	0	0	0	0	64	0	30	12	0	0
Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	267	13	26	0	20	35	54	0	58	41	19	96	11	10	59	132	14	241	81	332	62	0	58	95	62	82	102	57	211	181	62	0	0	0	7	22	0	0	19	25	14	628	92	20	164	140	38	107	28	0	56	0	18	15	26	27	41	11	51	394	446	65	58	48	19	37	28	0	196	148	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	unidentified	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	87	0	0	0	0	28	0	0	13	0	30	24	29	8	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	24	0	0	0	0	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales_fam_Incertae_sedis	Entrophospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	133	0	0	0	0	0	21	18	0	69	0	21	9	14	25	0	0	0	526	0	0	0	0	0	0	0	0	23	0	0	14	62
Fungi	Glomeromycota	Glomeromycetes	Diversisporales	unidentified	unidentified	8	359	464	75	847	68	46	159	322	969	216	101	191	24	133	144	157	41	434	450	278	152	227	365	202	85	321	155	131	459	114	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	48	0	0	0	2	0	11	0	0	12	0	0	179	0	0	0	16	28	0	0	24	366	0	0	11	120	22	0	0	0	124	13	0	0	21	0	187	0	0	101	0	0	104	0	58	0	0	103	164	10	80	840	0
Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Cetraspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	36	0	33	41	0	0	0	0	3	13	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	144	253	5	17	0	7	0	0	0	11	6	54	15	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Glomerales;__;__	Glomerales;__;__	Glomerales;__;__	0	0	11	17	0	8	17	22	0	0	0	10	0	0	0	13	11	28	0	16	17	0	0	0	17	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	0	0	0	0	175	0	0	0	0	65	0	13	12	0	8	0	0	0	0	35	30	0	0	3	0	0	28	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	37	0	34	47	40	0	0	0	0	0	0	0	9	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae;__	Glomeraceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	60	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	207	575	253	358	21	301	425	242	26	577	98	660	271	446	868	552	372	326	545	83	838	154	129	126	47	166	0	31	505	497	35	95	151	82
Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	0	0	0	0	0	0	0	72	0	0	0	0	0	15	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	20	16	20	7	83	14	18	0	11	6	0	0	0	0	0	0	0	0	45	5	0	33	0	0	0	0	0
Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae	135	97	126	194	10	166	158	172	89	224	26	109	109	253	89	96	71	146	0	150	143	272	66	25	117	81	14	38	70	97	80	63	142	52	476	96	81	33	291	136	381	215	137	170	59	191	141	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	99	30	26	0	0	0	0	0	0	0	0	0	0	0	0	148	497	424	158	197	73	8	96	54	34	0	0	0	0	0	102	83	122	0	0	0	101	15	18	64	16	76	113	213	297	68	0	25	122	49	17	0	13	50	128	297	157	13	26	32	181	107	45	11	0	0	67	0	20	192	0	162	323	253
Fungi	Glomeromycota	Paraglomeromycetes	GS24	GS24	GS24	0	0	0	0	188	81	10	0	0	18	260	36	50	18	22	285	421	357	405	195	86	228	82	171	123	137	71	90	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	150	41	156	982	543	334	649	34	286	337	92	0	0	0	134	46	6	59	189	0	51	9	89	156	235	474	496	53	320	380	176
Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales;__;__	Paraglomerales;__;__	Paraglomerales;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	54	82	44	54	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	4	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	20	0	152	0	0	55	0	0	0	0	175	0	24	0	85	101	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	29	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0	0	82	0	45	158	320	59	0	0	20
Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	94	84	89	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	0	0	46	0	0	0	0	16	70	6	0	0	0	5	0	0	0	0	0	49	0	0	0	0	0	0	0	0	101	110	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
